scope,reviewer_id,question,question_name,answer,severity,response_count,question_total,ratio,pct,,,,,,
q1_yes_only,user11,Q4,instance_separation,실패,critical,0,1234,0,0,,,,,,
q1_yes_only,user12,Q4,instance_separation,정확,good,1077,1229,0.87632221,87.6322,,,,,,
q1_yes_only,user12,Q4,instance_separation,수용 가능,soft,132,1229,0.10740439,10.7404,,,,,,
q1_yes_only,user12,Q4,instance_separation,판단불가,soft,2,1229,0.00162734,0.1627,,,,,,
q1_yes_only,user12,Q4,instance_separation,부정확,critical,18,1229,0.01464605,1.4646,,,,,,
q1_yes_only,user12,Q4,instance_separation,실패,critical,0,1229,0,0,,,,,,
q1_yes_only,user13,Q4,instance_separation,정확,good,1119,1125,0.99466667,99.4667,,,,,,
q1_yes_only,user13,Q4,instance_separation,수용 가능,soft,3,1125,0.00266667,0.2667,,,,,,
q1_yes_only,user13,Q4,instance_separation,판단불가,soft,0,1125,0,0,,,,,,
q1_yes_only,user13,Q4,instance_separation,부정확,critical,2,1125,0.00177778,0.1778,,,,,,
q1_yes_only,user13,Q4,instance_separation,실패,critical,1,1125,0.00088889,0.0889,,,,,,
q1_yes_only,user14,Q4,instance_separation,정확,good,1277,1284,0.99454829,99.4548,,,,,,
q1_yes_only,user14,Q4,instance_separation,수용 가능,soft,3,1284,0.00233645,0.2336,,,,,,
q1_yes_only,user14,Q4,instance_separation,판단불가,soft,1,1284,0.00077882,0.0779,,,,,,
q1_yes_only,user14,Q4,instance_separation,부정확,critical,2,1284,0.00155763,0.1558,,,,,,
q1_yes_only,user14,Q4,instance_separation,실패,critical,1,1284,0.00077882,0.0779,,,,,,
q1_yes_only,user15,Q4,instance_separation,정확,good,1162,1219,0.95324036,95.324,,,,,,
q1_yes_only,user15,Q4,instance_separation,수용 가능,soft,17,1219,0.01394586,1.3946,,,,,,
q1_yes_only,user15,Q4,instance_separation,판단불가,soft,1,1219,0.00082034,0.082,,,,,,
q1_yes_only,user15,Q4,instance_separation,부정확,critical,29,1219,0.02378999,2.379,,,,,,
q1_yes_only,user15,Q4,instance_separation,실패,critical,10,1219,0.00820345,0.8203,,,,,,
q1_yes_only,user16,Q4,instance_separation,정확,good,981,1165,0.84206009,84.206,,,,,,
q1_yes_only,user16,Q4,instance_separation,수용 가능,soft,122,1165,0.10472103,10.4721,,,,,,
q1_yes_only,user16,Q4,instance_separation,판단불가,soft,1,1165,0.00085837,0.0858,,,,,,
q1_yes_only,user16,Q4,instance_separation,부정확,critical,59,1165,0.05064378,5.0644,,,,,,
q1_yes_only,user16,Q4,instance_separation,실패,critical,2,1165,0.00171674,0.1717,,,,,,
q1_yes_only,user17,Q4,instance_separation,정확,good,728,954,0.76310273,76.3103,,,,,,
q1_yes_only,user17,Q4,instance_separation,수용 가능,soft,106,954,0.11111111,11.1111,,,,,,
q1_yes_only,user17,Q4,instance_separation,판단불가,soft,1,954,0.00104822,0.1048,,,,,,
q1_yes_only,user17,Q4,instance_separation,부정확,critical,95,954,0.09958071,9.9581,,,,,,
q1_yes_only,user17,Q4,instance_separation,실패,critical,24,954,0.02515723,2.5157,,,,,,
q1_yes_only,user18,Q4,instance_separation,정확,good,1272,1288,0.98757764,98.7578,,,,,,
q1_yes_only,user18,Q4,instance_separation,수용 가능,soft,9,1288,0.00698758,0.6988,,,,,,
q1_yes_only,user18,Q4,instance_separation,판단불가,soft,0,1288,0,0,,,,,,
q1_yes_only,user18,Q4,instance_separation,부정확,critical,5,1288,0.00388199,0.3882,,,,,,
q1_yes_only,user18,Q4,instance_separation,실패,critical,2,1288,0.0015528,0.1553,,,,,,
q1_yes_only,user19,Q4,instance_separation,정확,good,1326,1379,0.96156635,96.1566,,,,,,
q1_yes_only,user19,Q4,instance_separation,수용 가능,soft,35,1379,0.02538071,2.5381,,,,,,
q1_yes_only,user19,Q4,instance_separation,판단불가,soft,1,1379,0.00072516,0.0725,,,,,,
q1_yes_only,user19,Q4,instance_separation,부정확,critical,17,1379,0.01232777,1.2328,,,,,,
q1_yes_only,user19,Q4,instance_separation,실패,critical,0,1379,0,0,,,,,,
q1_yes_only,user20,Q4,instance_separation,정확,good,876,1062,0.82485876,82.4859,,,,,,
q1_yes_only,user20,Q4,instance_separation,수용 가능,soft,136,1062,0.12806026,12.806,,,,,,
q1_yes_only,user20,Q4,instance_separation,판단불가,soft,1,1062,0.00094162,0.0942,,,,,,
q1_yes_only,user20,Q4,instance_separation,부정확,critical,49,1062,0.04613936,4.6139,,,,,,
q1_yes_only,user20,Q4,instance_separation,실패,critical,0,1062,0,0,,,,,,
q1_yes_only,user1,Q5,mask_quality,정확,good,905,1134,0.79805996,79.806,,,,,,
q1_yes_only,user1,Q5,mask_quality,수용 가능,soft,181,1134,0.15961199,15.9612,,,,,,
q1_yes_only,user1,Q5,mask_quality,판단불가,soft,11,1134,0.00970018,0.97,,,,,,
q1_yes_only,user1,Q5,mask_quality,부정확,critical,34,1134,0.02998236,2.9982,,,,,,
q1_yes_only,user1,Q5,mask_quality,실패,critical,3,1134,0.0026455,0.2646,,,,,,
q1_yes_only,user2,Q5,mask_quality,정확,good,848,1150,0.7373913,73.7391,,,,,,
q1_yes_only,user2,Q5,mask_quality,수용 가능,soft,260,1150,0.22608696,22.6087,,,,,,
q1_yes_only,user2,Q5,mask_quality,판단불가,soft,3,1150,0.0026087,0.2609,,,,,,
q1_yes_only,user2,Q5,mask_quality,부정확,critical,32,1150,0.02782609,2.7826,,,,,,
q1_yes_only,user2,Q5,mask_quality,실패,critical,7,1150,0.00608696,0.6087,,,,,,
q1_yes_only,user3,Q5,mask_quality,정확,good,740,1180,0.62711864,62.7119,,,,,,
q1_yes_only,user3,Q5,mask_quality,수용 가능,soft,379,1180,0.32118644,32.1186,,,,,,
q1_yes_only,user3,Q5,mask_quality,판단불가,soft,1,1180,0.00084746,0.0847,,,,,,
q1_yes_only,user3,Q5,mask_quality,부정확,critical,54,1180,0.04576271,4.5763,,,,,,
q1_yes_only,user3,Q5,mask_quality,실패,critical,6,1180,0.00508475,0.5085,,,,,,
q1_yes_only,user4,Q5,mask_quality,정확,good,889,1237,0.71867421,71.8674,,,,,,
q1_yes_only,user4,Q5,mask_quality,수용 가능,soft,263,1237,0.21261116,21.2611,,,,,,
q1_yes_only,user4,Q5,mask_quality,판단불가,soft,2,1237,0.00161681,0.1617,,,,,,
q1_yes_only,user4,Q5,mask_quality,부정확,critical,81,1237,0.065481,6.5481,,,,,,
q1_yes_only,user4,Q5,mask_quality,실패,critical,2,1237,0.00161681,0.1617,,,,,,
q1_yes_only,user5,Q5,mask_quality,정확,good,720,1069,0.67352666,67.3527,,,,,,
q1_yes_only,user5,Q5,mask_quality,수용 가능,soft,234,1069,0.21889616,21.8896,,,,,,
q1_yes_only,user5,Q5,mask_quality,판단불가,soft,4,1069,0.00374181,0.3742,,,,,,
q1_yes_only,user5,Q5,mask_quality,부정확,critical,85,1069,0.07951356,7.9514,,,,,,
q1_yes_only,user5,Q5,mask_quality,실패,critical,26,1069,0.0243218,2.4322,,,,,,
q1_yes_only,user6,Q5,mask_quality,정확,good,1028,1200,0.85666667,85.6667,,,,,,
q1_yes_only,user6,Q5,mask_quality,수용 가능,soft,125,1200,0.10416667,10.4167,,,,,,
q1_yes_only,user6,Q5,mask_quality,판단불가,soft,2,1200,0.00166667,0.1667,,,,,,
q1_yes_only,user6,Q5,mask_quality,부정확,critical,42,1200,0.035,3.5,,,,,,
q1_yes_only,user6,Q5,mask_quality,실패,critical,3,1200,0.0025,0.25,,,,,,
q1_yes_only,user7,Q5,mask_quality,정확,good,1099,1240,0.88629032,88.629,,,,,,
q1_yes_only,user7,Q5,mask_quality,수용 가능,soft,106,1240,0.08548387,8.5484,,,,,,
q1_yes_only,user7,Q5,mask_quality,판단불가,soft,0,1240,0,0,,,,,,
q1_yes_only,user7,Q5,mask_quality,부정확,critical,35,1240,0.02822581,2.8226,,,,,,
q1_yes_only,user7,Q5,mask_quality,실패,critical,0,1240,0,0,,,,,,
q1_yes_only,user8,Q5,mask_quality,정확,good,864,1077,0.80222841,80.2228,,,,,,
q1_yes_only,user8,Q5,mask_quality,수용 가능,soft,181,1077,0.16805942,16.8059,,,,,,
q1_yes_only,user8,Q5,mask_quality,판단불가,soft,1,1077,0.00092851,0.0929,,,,,,
q1_yes_only,user8,Q5,mask_quality,부정확,critical,29,1077,0.02692665,2.6927,,,,,,
q1_yes_only,user8,Q5,mask_quality,실패,critical,2,1077,0.00185701,0.1857,,,,,,
q1_yes_only,user9,Q5,mask_quality,정확,good,1033,1188,0.86952862,86.9529,,,,,,
q1_yes_only,user9,Q5,mask_quality,수용 가능,soft,143,1188,0.12037037,12.037,,,,,,
q1_yes_only,user9,Q5,mask_quality,판단불가,soft,0,1188,0,0,,,,,,
q1_yes_only,user9,Q5,mask_quality,부정확,critical,12,1188,0.01010101,1.0101,,,,,,
q1_yes_only,user9,Q5,mask_quality,실패,critical,0,1188,0,0,,,,,,
q1_yes_only,user10,Q5,mask_quality,정확,good,883,1169,0.75534645,75.5346,,,,,,
q1_yes_only,user10,Q5,mask_quality,수용 가능,soft,227,1169,0.19418306,19.4183,,,,,,
q1_yes_only,user10,Q5,mask_quality,판단불가,soft,1,1169,0.00085543,0.0855,,,,,,
q1_yes_only,user10,Q5,mask_quality,부정확,critical,54,1169,0.04619333,4.6193,,,,,,
q1_yes_only,user10,Q5,mask_quality,실패,critical,4,1169,0.00342173,0.3422,,,,,,
q1_yes_only,user11,Q5,mask_quality,정확,good,1068,1234,0.86547812,86.5478,,,,,,
q1_yes_only,user11,Q5,mask_quality,수용 가능,soft,145,1234,0.11750405,11.7504,,,,,,
q1_yes_only,user11,Q5,mask_quality,판단불가,soft,2,1234,0.00162075,0.1621,,,,,,
q1_yes_only,user11,Q5,mask_quality,부정확,critical,19,1234,0.01539708,1.5397,,,,,,
q1_yes_only,user11,Q5,mask_quality,실패,critical,0,1234,0,0,,,,,,
q1_yes_only,user12,Q5,mask_quality,정확,good,771,1229,0.6273393,62.7339,,,,,,
q1_yes_only,user12,Q5,mask_quality,수용 가능,soft,445,1229,0.36208299,36.2083,,,,,,
q1_yes_only,user12,Q5,mask_quality,판단불가,soft,1,1229,0.00081367,0.0814,,,,,,
q1_yes_only,user12,Q5,mask_quality,부정확,critical,11,1229,0.00895037,0.895,,,,,,
q1_yes_only,user12,Q5,mask_quality,실패,critical,1,1229,0.00081367,0.0814,,,,,,
q1_yes_only,user13,Q5,mask_quality,정확,good,1122,1125,0.99733333,99.7333,,,,,,
q1_yes_only,user13,Q5,mask_quality,수용 가능,soft,0,1125,0,0,,,,,,
q1_yes_only,user13,Q5,mask_quality,판단불가,soft,0,1125,0,0,,,,,,
q1_yes_only,user13,Q5,mask_quality,부정확,critical,2,1125,0.00177778,0.1778,,,,,,
q1_yes_only,user13,Q5,mask_quality,실패,critical,1,1125,0.00088889,0.0889,,,,,,
q1_yes_only,user14,Q5,mask_quality,정확,good,1024,1284,0.79750779,79.7508,,,,,,
q1_yes_only,user14,Q5,mask_quality,수용 가능,soft,229,1284,0.17834891,17.8349,,,,,,
q1_yes_only,user14,Q5,mask_quality,판단불가,soft,1,1284,0.00077882,0.0779,,,,,,
q1_yes_only,user14,Q5,mask_quality,부정확,critical,27,1284,0.02102804,2.1028,,,,,,
q1_yes_only,user14,Q5,mask_quality,실패,critical,3,1284,0.00233645,0.2336,,,,,,
q1_yes_only,user15,Q5,mask_quality,정확,good,837,1219,0.68662838,68.6628,,,,,,
q1_yes_only,user15,Q5,mask_quality,수용 가능,soft,239,1219,0.19606235,19.6062,,,,,,
q1_yes_only,user15,Q5,mask_quality,판단불가,soft,0,1219,0,0,,,,,,
q1_yes_only,user15,Q5,mask_quality,부정확,critical,112,1219,0.09187859,9.1879,,,,,,
q1_yes_only,user15,Q5,mask_quality,실패,critical,31,1219,0.02543068,2.5431,,,,,,
q1_yes_only,user16,Q5,mask_quality,정확,good,1097,1165,0.9416309,94.1631,,,,,,
q1_yes_only,user16,Q5,mask_quality,수용 가능,soft,44,1165,0.03776824,3.7768,,,,,,
q1_yes_only,user16,Q5,mask_quality,판단불가,soft,0,1165,0,0,,,,,,
q1_yes_only,user16,Q5,mask_quality,부정확,critical,22,1165,0.01888412,1.8884,,,,,,
q1_yes_only,user16,Q5,mask_quality,실패,critical,2,1165,0.00171674,0.1717,,,,,,
q1_yes_only,user17,Q5,mask_quality,정확,good,543,954,0.56918239,56.9182,,,,,,
q1_yes_only,user17,Q5,mask_quality,수용 가능,soft,372,954,0.38993711,38.9937,,,,,,
q1_yes_only,user17,Q5,mask_quality,판단불가,soft,1,954,0.00104822,0.1048,,,,,,
q1_yes_only,user17,Q5,mask_quality,부정확,critical,34,954,0.03563941,3.5639,,,,,,
q1_yes_only,user17,Q5,mask_quality,실패,critical,4,954,0.00419287,0.4193,,,,,,
q1_yes_only,user18,Q5,mask_quality,정확,good,1033,1288,0.80201863,80.2019,,,,,,
q1_yes_only,user18,Q5,mask_quality,수용 가능,soft,206,1288,0.15993789,15.9938,,,,,,
q1_yes_only,user18,Q5,mask_quality,판단불가,soft,0,1288,0,0,,,,,,
q1_yes_only,user18,Q5,mask_quality,부정확,critical,47,1288,0.03649068,3.6491,,,,,,
q1_yes_only,user18,Q5,mask_quality,실패,critical,2,1288,0.0015528,0.1553,,,,,,
q1_yes_only,user19,Q5,mask_quality,정확,good,1228,1379,0.89050036,89.05,,,,,,
q1_yes_only,user19,Q5,mask_quality,수용 가능,soft,108,1379,0.07831762,7.8318,,,,,,
q1_yes_only,user19,Q5,mask_quality,판단불가,soft,1,1379,0.00072516,0.0725,,,,,,
q1_yes_only,user19,Q5,mask_quality,부정확,critical,40,1379,0.02900653,2.9007,,,,,,
q1_yes_only,user19,Q5,mask_quality,실패,critical,2,1379,0.00145033,0.145,,,,,,
q1_yes_only,user20,Q5,mask_quality,정확,good,984,1062,0.92655367,92.6554,,,,,,
q1_yes_only,user20,Q5,mask_quality,수용 가능,soft,36,1062,0.03389831,3.3898,,,,,,
q1_yes_only,user20,Q5,mask_quality,판단불가,soft,1,1062,0.00094162,0.0942,,,,,,
q1_yes_only,user20,Q5,mask_quality,부정확,critical,41,1062,0.0386064,3.8606,,,,,,
q1_yes_only,user20,Q5,mask_quality,실패,critical,0,1062,0,0,,,,,,
q1_yes_only,user1,Q6,decomposition_nonleaf,없음,good,314,353,0.88951841,88.9518,,,,,,
q1_yes_only,user1,Q6,decomposition_nonleaf,조금 있음,soft,25,353,0.07082153,7.0822,,,,,,
q1_yes_only,user1,Q6,decomposition_nonleaf,판단불가,soft,11,353,0.03116147,3.1161,,,,,,
q1_yes_only,user1,Q6,decomposition_nonleaf,많이 있음,critical,3,353,0.00849858,0.8499,,,,,,
q1_yes_only,user2,Q6,decomposition_nonleaf,없음,good,350,368,0.95108696,95.1087,,,,,,
q1_yes_only,user2,Q6,decomposition_nonleaf,조금 있음,soft,4,368,0.01086957,1.087,,,,,,
q1_yes_only,user2,Q6,decomposition_nonleaf,판단불가,soft,13,368,0.03532609,3.5326,,,,,,
q1_yes_only,user2,Q6,decomposition_nonleaf,많이 있음,critical,1,368,0.00271739,0.2717,,,,,,
q1_yes_only,user3,Q6,decomposition_nonleaf,없음,good,373,378,0.98677249,98.6772,,,,,,
q1_yes_only,user3,Q6,decomposition_nonleaf,조금 있음,soft,3,378,0.00793651,0.7937,,,,,,
q1_yes_only,user3,Q6,decomposition_nonleaf,판단불가,soft,0,378,0,0,,,,,,
q1_yes_only,user3,Q6,decomposition_nonleaf,많이 있음,critical,2,378,0.00529101,0.5291,,,,,,
q1_yes_only,user4,Q6,decomposition_nonleaf,없음,good,392,405,0.96790123,96.7901,,,,,,
q1_yes_only,user4,Q6,decomposition_nonleaf,조금 있음,soft,6,405,0.01481481,1.4815,,,,,,
q1_yes_only,user4,Q6,decomposition_nonleaf,판단불가,soft,3,405,0.00740741,0.7407,,,,,,
q1_yes_only,user4,Q6,decomposition_nonleaf,많이 있음,critical,4,405,0.00987654,0.9877,,,,,,
q1_yes_only,user5,Q6,decomposition_nonleaf,없음,good,319,350,0.91142857,91.1429,,,,,,
q1_yes_only,user5,Q6,decomposition_nonleaf,조금 있음,soft,9,350,0.02571429,2.5714,,,,,,
q1_yes_only,user5,Q6,decomposition_nonleaf,판단불가,soft,1,350,0.00285714,0.2857,,,,,,
q1_yes_only,user5,Q6,decomposition_nonleaf,많이 있음,critical,21,350,0.06,6,,,,,,
q1_yes_only,user6,Q6,decomposition_nonleaf,없음,good,378,388,0.9742268,97.4227,,,,,,
q1_yes_only,user6,Q6,decomposition_nonleaf,조금 있음,soft,5,388,0.0128866,1.2887,,,,,,
q1_yes_only,user6,Q6,decomposition_nonleaf,판단불가,soft,1,388,0.00257732,0.2577,,,,,,
q1_yes_only,user6,Q6,decomposition_nonleaf,많이 있음,critical,4,388,0.01030928,1.0309,,,,,,
q1_yes_only,user7,Q6,decomposition_nonleaf,없음,good,395,401,0.98503741,98.5037,,,,,,
q1_yes_only,user7,Q6,decomposition_nonleaf,조금 있음,soft,5,401,0.01246883,1.2469,,,,,,
q1_yes_only,user7,Q6,decomposition_nonleaf,판단불가,soft,0,401,0,0,,,,,,
q1_yes_only,user7,Q6,decomposition_nonleaf,많이 있음,critical,1,401,0.00249377,0.2494,,,,,,
q1_yes_only,user8,Q6,decomposition_nonleaf,없음,good,349,353,0.98866856,98.8669,,,,,,
q1_yes_only,user8,Q6,decomposition_nonleaf,조금 있음,soft,4,353,0.01133144,1.1331,,,,,,
q1_yes_only,user8,Q6,decomposition_nonleaf,판단불가,soft,0,353,0,0,,,,,,
q1_yes_only,user8,Q6,decomposition_nonleaf,많이 있음,critical,0,353,0,0,,,,,,
q1_yes_only,user9,Q6,decomposition_nonleaf,없음,good,358,380,0.94210526,94.2105,,,,,,
q1_yes_only,user9,Q6,decomposition_nonleaf,조금 있음,soft,18,380,0.04736842,4.7368,,,,,,
q1_yes_only,user9,Q6,decomposition_nonleaf,판단불가,soft,3,380,0.00789474,0.7895,,,,,,
q1_yes_only,user9,Q6,decomposition_nonleaf,많이 있음,critical,1,380,0.00263158,0.2632,,,,,,
q1_yes_only,user10,Q6,decomposition_nonleaf,없음,good,375,400,0.9375,93.75,,,,,,
q1_yes_only,user10,Q6,decomposition_nonleaf,조금 있음,soft,19,400,0.0475,4.75,,,,,,
q1_yes_only,user10,Q6,decomposition_nonleaf,판단불가,soft,2,400,0.005,0.5,,,,,,
q1_yes_only,user10,Q6,decomposition_nonleaf,많이 있음,critical,4,400,0.01,1,,,,,,
q1_yes_only,user11,Q6,decomposition_nonleaf,없음,good,309,419,0.73747017,73.747,,,,,,
q1_yes_only,user11,Q6,decomposition_nonleaf,조금 있음,soft,81,419,0.19331742,19.3317,,,,,,
q1_yes_only,user11,Q6,decomposition_nonleaf,판단불가,soft,0,419,0,0,,,,,,
q1_yes_only,user11,Q6,decomposition_nonleaf,많이 있음,critical,29,419,0.06921241,6.9212,,,,,,
q1_yes_only,user12,Q6,decomposition_nonleaf,없음,good,393,400,0.9825,98.25,,,,,,
q1_yes_only,user12,Q6,decomposition_nonleaf,조금 있음,soft,6,400,0.015,1.5,,,,,,
q1_yes_only,user12,Q6,decomposition_nonleaf,판단불가,soft,0,400,0,0,,,,,,
q1_yes_only,user12,Q6,decomposition_nonleaf,많이 있음,critical,1,400,0.0025,0.25,,,,,,
q1_yes_only,user13,Q6,decomposition_nonleaf,없음,good,341,364,0.93681319,93.6813,,,,,,
q1_yes_only,user13,Q6,decomposition_nonleaf,조금 있음,soft,20,364,0.05494505,5.4945,,,,,,
q1_yes_only,user13,Q6,decomposition_nonleaf,판단불가,soft,0,364,0,0,,,,,,
q1_yes_only,user13,Q6,decomposition_nonleaf,많이 있음,critical,3,364,0.00824176,0.8242,,,,,,
q1_yes_only,user14,Q6,decomposition_nonleaf,없음,good,390,430,0.90697674,90.6977,,,,,,
q1_yes_only,user14,Q6,decomposition_nonleaf,조금 있음,soft,35,430,0.08139535,8.1395,,,,,,
q1_yes_only,user14,Q6,decomposition_nonleaf,판단불가,soft,4,430,0.00930233,0.9302,,,,,,
q1_yes_only,user14,Q6,decomposition_nonleaf,많이 있음,critical,1,430,0.00232558,0.2326,,,,,,
q1_yes_only,user15,Q6,decomposition_nonleaf,없음,good,352,391,0.90025575,90.0256,,,,,,
q1_yes_only,user15,Q6,decomposition_nonleaf,조금 있음,soft,38,391,0.0971867,9.7187,,,,,,
q1_yes_only,user15,Q6,decomposition_nonleaf,판단불가,soft,0,391,0,0,,,,,,
q1_yes_only,user15,Q6,decomposition_nonleaf,많이 있음,critical,1,391,0.00255754,0.2558,,,,,,
q1_yes_only,user16,Q6,decomposition_nonleaf,없음,good,386,394,0.97969543,97.9695,,,,,,
q1_yes_only,user16,Q6,decomposition_nonleaf,조금 있음,soft,4,394,0.01015228,1.0152,,,,,,
q1_yes_only,user16,Q6,decomposition_nonleaf,판단불가,soft,0,394,0,0,,,,,,
q1_yes_only,user16,Q6,decomposition_nonleaf,많이 있음,critical,4,394,0.01015228,1.0152,,,,,,
q1_yes_only,user17,Q6,decomposition_nonleaf,없음,good,259,302,0.85761589,85.7616,,,,,,
q1_yes_only,user17,Q6,decomposition_nonleaf,조금 있음,soft,34,302,0.11258278,11.2583,,,,,,
q1_yes_only,user17,Q6,decomposition_nonleaf,판단불가,soft,0,302,0,0,,,,,,
q1_yes_only,user17,Q6,decomposition_nonleaf,많이 있음,critical,9,302,0.02980132,2.9801,,,,,,
q1_yes_only,user18,Q6,decomposition_nonleaf,없음,good,397,398,0.99748744,99.7487,,,,,,
q1_yes_only,user18,Q6,decomposition_nonleaf,조금 있음,soft,1,398,0.00251256,0.2513,,,,,,
q1_yes_only,user18,Q6,decomposition_nonleaf,판단불가,soft,0,398,0,0,,,,,,
q1_yes_only,user18,Q6,decomposition_nonleaf,많이 있음,critical,0,398,0,0,,,,,,
q1_yes_only,user19,Q6,decomposition_nonleaf,없음,good,420,449,0.93541203,93.5412,,,,,,
q1_yes_only,user19,Q6,decomposition_nonleaf,조금 있음,soft,28,449,0.0623608,6.2361,,,,,,
q1_yes_only,user19,Q6,decomposition_nonleaf,판단불가,soft,0,449,0,0,,,,,,
q1_yes_only,user19,Q6,decomposition_nonleaf,많이 있음,critical,1,449,0.00222717,0.2227,,,,,,
q1_yes_only,user20,Q6,decomposition_nonleaf,없음,good,335,374,0.89572193,89.5722,,,,,,
q1_yes_only,user20,Q6,decomposition_nonleaf,조금 있음,soft,34,374,0.09090909,9.0909,,,,,,
q1_yes_only,user20,Q6,decomposition_nonleaf,판단불가,soft,0,374,0,0,,,,,,
q1_yes_only,user20,Q6,decomposition_nonleaf,많이 있음,critical,5,374,0.01336898,1.3369,,,,,,
q1_yes_only,user1,Q7,missing_child_nonleaf,없음,good,298,353,0.84419263,84.4193,,,,,,
q1_yes_only,user1,Q7,missing_child_nonleaf,조금 있음,soft,42,353,0.11898017,11.898,,,,,,
q1_yes_only,user1,Q7,missing_child_nonleaf,판단불가,soft,12,353,0.03399433,3.3994,,,,,,
q1_yes_only,user1,Q7,missing_child_nonleaf,많이 있음,critical,1,353,0.00283286,0.2833,,,,,,
q1_yes_only,user2,Q7,missing_child_nonleaf,없음,good,348,368,0.94565217,94.5652,,,,,,
q1_yes_only,user2,Q7,missing_child_nonleaf,조금 있음,soft,17,368,0.04619565,4.6196,,,,,,
q1_yes_only,user2,Q7,missing_child_nonleaf,판단불가,soft,2,368,0.00543478,0.5435,,,,,,
q1_yes_only,user2,Q7,missing_child_nonleaf,많이 있음,critical,1,368,0.00271739,0.2717,,,,,,
q1_yes_only,user3,Q7,missing_child_nonleaf,없음,good,296,378,0.78306878,78.3069,,,,,,
q1_yes_only,user3,Q7,missing_child_nonleaf,조금 있음,soft,78,378,0.20634921,20.6349,,,,,,
q1_yes_only,user3,Q7,missing_child_nonleaf,판단불가,soft,0,378,0,0,,,,,,
q1_yes_only,user3,Q7,missing_child_nonleaf,많이 있음,critical,4,378,0.01058201,1.0582,,,,,,
q1_yes_only,user4,Q7,missing_child_nonleaf,없음,good,385,405,0.95061728,95.0617,,,,,,
q1_yes_only,user4,Q7,missing_child_nonleaf,조금 있음,soft,17,405,0.04197531,4.1975,,,,,,
q1_yes_only,user4,Q7,missing_child_nonleaf,판단불가,soft,2,405,0.00493827,0.4938,,,,,,
q1_yes_only,user4,Q7,missing_child_nonleaf,많이 있음,critical,1,405,0.00246914,0.2469,,,,,,
q1_yes_only,user5,Q7,missing_child_nonleaf,없음,good,311,350,0.88857143,88.8571,,,,,,
q1_yes_only,user5,Q7,missing_child_nonleaf,조금 있음,soft,33,350,0.09428571,9.4286,,,,,,
q1_yes_only,user5,Q7,missing_child_nonleaf,판단불가,soft,1,350,0.00285714,0.2857,,,,,,
q1_yes_only,user5,Q7,missing_child_nonleaf,많이 있음,critical,5,350,0.01428571,1.4286,,,,,,
q1_yes_only,user6,Q7,missing_child_nonleaf,없음,good,387,388,0.99742268,99.7423,,,,,,
q1_yes_only,user6,Q7,missing_child_nonleaf,조금 있음,soft,1,388,0.00257732,0.2577,,,,,,
q1_yes_only,user6,Q7,missing_child_nonleaf,판단불가,soft,0,388,0,0,,,,,,
q1_yes_only,user6,Q7,missing_child_nonleaf,많이 있음,critical,0,388,0,0,,,,,,
q1_yes_only,user7,Q7,missing_child_nonleaf,없음,good,397,401,0.99002494,99.0025,,,,,,
q1_yes_only,user7,Q7,missing_child_nonleaf,조금 있음,soft,3,401,0.0074813,0.7481,,,,,,
q1_yes_only,user7,Q7,missing_child_nonleaf,판단불가,soft,0,401,0,0,,,,,,
q1_yes_only,user7,Q7,missing_child_nonleaf,많이 있음,critical,1,401,0.00249377,0.2494,,,,,,
q1_yes_only,user8,Q7,missing_child_nonleaf,없음,good,341,353,0.96600567,96.6006,,,,,,
q1_yes_only,user8,Q7,missing_child_nonleaf,조금 있음,soft,12,353,0.03399433,3.3994,,,,,,
q1_yes_only,user8,Q7,missing_child_nonleaf,판단불가,soft,0,353,0,0,,,,,,
q1_yes_only,user8,Q7,missing_child_nonleaf,많이 있음,critical,0,353,0,0,,,,,,
q1_yes_only,user9,Q7,missing_child_nonleaf,없음,good,344,380,0.90526316,90.5263,,,,,,
q1_yes_only,user9,Q7,missing_child_nonleaf,조금 있음,soft,32,380,0.08421053,8.4211,,,,,,
q1_yes_only,user9,Q7,missing_child_nonleaf,판단불가,soft,3,380,0.00789474,0.7895,,,,,,
q1_yes_only,user9,Q7,missing_child_nonleaf,많이 있음,critical,1,380,0.00263158,0.2632,,,,,,
q1_yes_only,user10,Q7,missing_child_nonleaf,없음,good,311,400,0.7775,77.75,,,,,,
q1_yes_only,user10,Q7,missing_child_nonleaf,조금 있음,soft,77,400,0.1925,19.25,,,,,,
q1_yes_only,user10,Q7,missing_child_nonleaf,판단불가,soft,0,400,0,0,,,,,,
q1_yes_only,user10,Q7,missing_child_nonleaf,많이 있음,critical,12,400,0.03,3,,,,,,
q1_yes_only,user11,Q7,missing_child_nonleaf,없음,good,416,419,0.9928401,99.284,,,,,,
q1_yes_only,user11,Q7,missing_child_nonleaf,조금 있음,soft,3,419,0.0071599,0.716,,,,,,
q1_yes_only,user11,Q7,missing_child_nonleaf,판단불가,soft,0,419,0,0,,,,,,
q1_yes_only,user11,Q7,missing_child_nonleaf,많이 있음,critical,0,419,0,0,,,,,,
q1_yes_only,user12,Q7,missing_child_nonleaf,없음,good,395,400,0.9875,98.75,,,,,,
q1_yes_only,user12,Q7,missing_child_nonleaf,조금 있음,soft,4,400,0.01,1,,,,,,
q1_yes_only,user12,Q7,missing_child_nonleaf,판단불가,soft,1,400,0.0025,0.25,,,,,,
